x,y,z
9.347241450437,29.111217293318,20.655455948320
8.911231538864,35.516010131931,33.192708474918
1.570678441442,19.707021024258,56.055774453801
44.513360659610,40.244151938088,49.769561121928
27.612110555742,33.091418050563,50.722193401667
60.000000000000,60.000000000000,60.000000000000
38.613842017170,13.474623232979,3.318457232928
3.075007405670,34.308532949592,35.551528308296
60.000000000000,60.000000000000,60.000000000000
60.000000000000,51.196673887685,12.604931367217
9.239717207861,38.787468684242,37.395230695035
60.000000000000,60.000000000000,60.000000000000
24.419288905422,21.705327131891,4.072447702197
28.889717918454,6.212076712000,37.564803372755
44.054972340437,33.735336194441,2.260343097917
60.000000000000,60.000000000000,0.000000000000
7.895406177311,8.986206510065,52.446035667123
48.325788860308,60.000000000000,32.287299122534
60.000000000000,60.000000000000,0.000000000000
58.401737712050,34.118181801668,2.245866835698
60.000000000000,60.000000000000,60.000000000000
53.858298169049,54.020233971808,50.559454554417
11.957471836009,47.390695060999,1.526289493909
56.581362653184,33.596983229561,8.781144632384
3.584615607864,34.413374888842,51.469806902074
28.925481531183,10.553965523950,52.671341296383
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,0.000000000000
0.795592361354,57.582913909031,36.887198685478
21.300405378917,13.664054909345,55.429979945464
0.091272682013,46.974124487913,49.479411309285
60.000000000000,60.000000000000,60.000000000000
2.828341568705,4.642557329068,2.551470302272
0.045271040296,38.367921744619,18.041510679542
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,0.000000000000
60.000000000000,60.000000000000,60.000000000000
3.930713788274,17.143180548306,36.050964395520
1.426265307070,10.200675930643,41.411436750087
60.000000000000,60.000000000000,60.000000000000
25.341955788075,25.515058159197,26.900888958902
60.000000000000,60.000000000000,0.000000000000
52.841201260509,3.200571404963,29.183793052904
16.018371271426,26.196396368993,13.315968028287
2.615496299453,0.576989074223,30.199919152112
10.906596216935,57.282973930446,3.971682439913
50.438537967918,18.499374123103,53.951766967103
24.172807153412,34.038001553753,37.707472443697
46.447416915290,9.091417408712,14.289625694497
60.000000000000,60.000000000000,60.000000000000
2.030856769685,35.453304359058,50.249744458563
