x,y,z
55.019935214600,27.896430310159,10.022670566664
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
7.619929292581,52.346763710532,52.323893657125
60.000000000000,60.000000000000,60.000000000000
0.000000000000,60.000000000000,60.000000000000
21.558081024904,1.661638784342,31.611976812443
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
42.427365674188,60.000000000000,17.284028536264
60.000000000000,60.000000000000,60.000000000000
45.056128167277,37.397076891150,49.830269816506
21.394822251019,57.246619609649,12.921051941662
4.654159801860,53.792146945672,1.045067090498
60.000000000000,60.000000000000,0.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,0.000000000000
25.520552879375,60.000000000000,59.108216141009
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
9.318509138286,27.129055244936,59.706973155709
32.962764964353,28.084595984147,47.891677272449
18.899576604638,6.148408923555,9.672292807972
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,0.000000000000
4.279407730103,31.634502438037,49.158377258580
60.000000000000,60.000000000000,0.000000000000
5.277826628313,58.125339276000,30.798982571677
60.000000000000,60.000000000000,60.000000000000
18.178132170262,31.762927873572,19.103565466632
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,0.000000000000
60.000000000000,60.000000000000,60.000000000000
1.112559664239,28.469710994202,32.788606564644
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,0.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
0.096568228736,24.086668306571,44.495422568612
49.460982664001,51.072090134397,53.923846457710
10.151089298722,43.435237316568,20.895666481133
11.411433355387,46.310616781928,20.497020892183
60.000000000000,60.000000000000,60.000000000000
13.117126161954,22.755431077108,52.704704154739
60.000000000000,60.000000000000,60.000000000000
60.000000000000,60.000000000000,60.000000000000
45.346891024407,5.852099044083,39.494230247752
